Country Name,Country Code,Indicator Name,Indicator Code,Attribute,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Mongolia,948,Financial Institutions Depth Index,FD_FID_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0.0322068,0.0312623,0.0183191,0.0301322,0.0266006,0.0270928,0.018018,0.0322768,0.0300203,0.0257306,0.0345991,0.0472081,0.0655307,0.0694901,0.0734226,0.0779712,0.1048285,0.1013466,0.1027401,0.1010038,0.1294546,0.1309403,0.1537303,0.149353
Mongolia,948,Financial Institutions Access Index,FD_FIA_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0.3031659,0.2942755,0.2942755,0.3385128,0.2671493,0.3621559,0.3493014,0.4096201,0.3386597,0.3229682,0.3500892,0.4402565,0.4607321,0.4706381,0.4901026,0.5398105,0.5458161,0.5493957,0.5749657,0.5926814,0.6576983,0.7244534,0.7501082,0.7941273
Mongolia,948,Financial Institutions Efficiency Index,FD_FIE_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0.4949713,0.4814698,0.4814698,0.4814698,0.3111379,0.4773822,0.452825,0.5007584,0.2961988,0.3540527,0.3342282,0.4606173,0.4359736,0.4434254,0.4742397,0.521858,0.6166871,0.6532143,0.6454835,0.6682039,0.6967969,0.672268,0.6801496,0.6830596
Mongolia,948,Financial Markets Depth Index,FD_FMD_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0.0555289,0.0539006,0.0539006,0.0620032,0.048932,0.0508468,0.0617406,0.0509167,0.0439604,0.0474725,0.0426828,0.0363415,0.0339825,0.0303147,0.037032,0.044163,0.0785639,0.0518613,0.0641123,0.125754,0.112009,0.1930348,0.2013325,0.2164005
Mongolia,948,Financial Markets Access Index,FD_FMA_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0.061549,0.0597441,0.0597441,0.0687252,0.0542369,0.0563593,0.0582522,0.0492857,0.045996,0.0472673,0.0454013,0.0390268,0.035502,0.0359328,0.0412892,0.0486113,0.0492529,0.0492529,0.0492529,0.046844,0.046844,0.1362118,0.0897887,0.0448944
Croatia,960,Financial Development Index,FD_FD_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0.1958555,0.2308661,0.1759546,0.1825883,0.1889028,0.2130517,0.2039188,0.2175223,0.2400439,0.2616023,0.2759795,0.2928555,0.3224065,0.3235572,0.4020876,0.4534455,0.3768109,0.3963799,0.4041524,0.3987183,0.4088951,0.4048913,0.4052981
Croatia,960,Financial Institutions Index,FD_FI_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0.3318235,0.3912047,0.2893478,0.317816,0.3045964,0.3489749,0.3540975,0.3665875,0.3890967,0.4412398,0.45556,0.478966,0.5151638,0.5471765,0.5845093,0.6337385,0.6420075,0.6647538,0.6825618,0.6899566,0.6924095,0.6906519,0.6932435
Croatia,960,Financial Institutions Access Index,FD_FIA_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0.3460217,0.407483,0.3634821,0.3390179,0.3271099,0.3733283,0.3881478,0.3881887,0.4075761,0.4959397,0.5152276,0.5422271,0.6056713,0.6453606,0.690535,0.7580498,0.821595,0.8696696,0.8828271,0.8901902,0.8867307,0.8768038,0.8689203
Croatia,960,Financial Institutions Efficiency Index,FD_FIE_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0.4311559,0.5093923,0.2312857,0.4291878,0.4044205,0.4331029,0.4072223,0.4632748,0.5643765,0.5923051,0.5818711,0.612038,0.6206639,0.63108,0.6348275,0.6398193,0.652344,0.6195626,0.6359956,0.6474946,0.6422306,0.6219585,0.6350859
Croatia,960,Financial Markets Depth Index,FD_FMD_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0.0348334,0.0410206,0.0365911,0.0273512,0.0613872,0.0987302,0.0911347,0.1061529,0.1281467,0.1293624,0.1403204,0.1622532,0.1878778,0.1794539,0.2728911,0.4174018,0.2034391,0.2374227,0.2418391,0.2177723,0.2537182,0.2643148,0.2594687
Croatia,960,Financial Markets Efficiency Index,FD_FME_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0.1074275,0.1265091,0.1128484,0.0843522,0.1254517,0.0933489,0.0272214,0.0254125,0.0694281,0.0380854,0.0394759,0.0461926,0.0568404,0.0656979,0.085449,0.0845731,0.0728748,0.0531663,0.0403251,0.0405781,0.0223112,0.0223112,0.0223112
Slovenia,961,Financial Institutions Index,FD_FI_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0.2846008,0.335036,0.3588553,0.3775938,0.4238091,0.4613605,0.4529611,0.4985645,0.5047387,0.5406464,0.5727882,0.5676886,0.5910884,0.6481264,0.6680486,0.6803901,0.7373692,0.7356625,0.7430158,0.7425876,0.718226,0.7107646,0.6641686,0.6564606
Slovenia,961,Financial Institutions Depth Index,FD_FID_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0.2053486,0.2269328,0.2032847,0.1802032,0.1977121,0.2020201,0.1947987,0.2087114,0.2122528,0.2222549,0.2334694,0.239596,0.2522934,0.2846861,0.3054073,0.3376769,0.4063213,0.3750701,0.4167467,0.4319198,0.4079075,0.408912,0.369604,0.3404006
Slovenia,961,Financial Institutions Access Index,FD_FIA_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0.3947502,0.4653731,0.4776033,0.4731208,0.5153161,0.5662056,0.5601226,0.6147275,0.6317965,0.6801215,0.7436137,0.728937,0.7659084,0.8544069,0.8724995,0.8749868,0.9130117,0.9279389,0.931787,0.922712,0.9171996,0.9185588,0.8748083,0.8256487
Slovenia,961,Financial Institutions Efficiency Index,FD_FIE_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0.132448,0.1776157,0.2839531,0.3965394,0.4766259,0.5309674,0.5201356,0.5840504,0.575027,0.6184815,0.6222641,0.6167194,0.6269782,0.6523045,0.6667461,0.6594836,0.7078392,0.7261061,0.6836002,0.6728853,0.6272118,0.5956198,0.5500202,0.6428965
Slovenia,961,Financial Markets Depth Index,FD_FMD_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0.0188192,0.022186,0.0227691,0.0225554,0.024567,0.045185,0.06307,0.0876679,0.0855518,0.1087892,0.1345399,0.1697191,0.1835362,0.2270514,0.218004,0.2900563,0.3846697,0.2380783,0.2950769,0.263146,0.1993782,0.1661816,0.1558513,0.1470858
Sierra Leone,724,Financial Development Index,FD_FD_IX,Value,0.041188,0.0369838,0.03655,0.0340848,0.0332376,0.0329388,0.0383732,0.0195256,0.0319795,0.042067,0.0311288,0.0473368,0.0478523,0.0328463,0.0385222,0.04522,0.0473241,0.062239,0.0446445,0.0585154,0.0564477,0.049917,0.0509018,0.0562488,0.0559486,0.0519164,0.04766,0.0364094,0.0406469,0.0537387,0.0577724,0.0597313,0.0581806,0.0415671,0.08565
Sierra Leone,724,Financial Institutions Index,FD_FI_IX,Value,0.0814432,0.0730787,0.0722274,0.0673783,0.0656825,0.0651112,0.075866,0.0383912,0.0629725,0.0828359,0.0612683,0.0932109,0.09426,0.064389,0.0755872,0.088948,0.093177,0.1226445,0.087798,0.1154197,0.111343,0.0984724,0.1003572,0.1108338,0.1102351,0.1021946,0.0936761,0.071226,0.0740603,0.0983942,0.1065277,0.1101722,0.1089016,0.0771836,0.1653896
Sierra Leone,724,Financial Institutions Depth Index,FD_FID_IX,Value,0.0258514,0.0267869,0.024874,0.0248616,0.0183126,0.0141347,0.0217545,0.017276,0.0206628,0.0298006,0.0201661,0.0223051,0.0193801,0.0218349,0.0198808,0.0168576,0.0153224,0.0188431,0.0164149,0.0128757,0.0130404,0.0099109,0.0125025,0.0182355,0.0194795,0.0207515,0.020783,0.023241,0.0258859,0.0308105,0.0308048,0.0343476,0.0269471,0.0237119,0.0238836
Sierra Leone,724,Financial Institutions Access Index,FD_FIA_IX,Value,0.006265,0.0063388,0.0061804,0.0054525,0.0056083,0.0052943,0.0059941,0.0059941,0.0085036,0.0111911,0.0086828,0.0126211,0.0122872,0.0127655,0.0139742,0.0133715,0.0127414,0.0153517,0.0134514,0.0128673,0.0123906,0.0108005,0.0118164,0.0139687,0.013992,0.0150387,0.0168643,0.0201548,0.0255362,0.0312994,0.0329063,0.0337638,0.0339353,0.0339353,0.0339353
Sierra Leone,724,Financial Institutions Efficiency Index,FD_FIE_IX,Value,0.2552968,0.2224408,0.2224408,0.2054506,0.2089186,0.2136882,0.2411402,0.1077709,0.1906395,0.246741,0.1847442,0.2948443,0.3037847,0.1874763,0.2304962,0.2860836,0.3052534,0.4060451,0.2823347,0.3920566,0.3772921,0.3364174,0.3379024,0.36494,0.3607523,0.3270709,0.2922879,0.199349,0.1974792,0.2719721,0.2999073,0.3067647,0.3131073,0.199373,0.5292157
Morocco,686,Financial Institutions Index,FD_FI_IX,Value,0.3431173,0.3562528,0.3632153,0.3919821,0.3933337,0.415532,0.466094,0.4117355,0.4094316,0.4071183,0.4047953,0.4176153,0.4319358,0.4021145,0.3681514,0.3561724,0.314981,0.31317,0.3069215,0.3052729,0.33505,0.3525299,0.3607815,0.3673468,0.3692544,0.3886037,0.4142155,0.4388056,0.4561437,0.5070607,0.503802,0.5130147,0.5228605,0.5246472,0.5329785
Morocco,686,Financial Institutions Depth Index,FD_FID_IX,Value,0.1610309,0.1786947,0.1892343,0.2033755,0.205707,0.191649,0.188001,0.1843531,0.1807051,0.1770571,0.1734091,0.1943266,0.2217506,0.2425821,0.2371332,0.2644856,0.2564062,0.2657808,0.2387065,0.2527345,0.2710635,0.2746365,0.3120178,0.3194128,0.3169781,0.3300944,0.3885912,0.4170767,0.4498511,0.4801619,0.4594349,0.47213,0.4808536,0.4699287,0.4749179
Morocco,686,Financial Institutions Efficiency Index,FD_FIE_IX,Value,0.802645,0.8143175,0.8182083,0.8518772,0.8518772,0.8990102,1,0.9057339,0.9057339,0.9057339,0.9057339,0.9057339,0.8972272,0.8119015,0.7395214,0.673164,0.5700885,0.5544202,0.5763595,0.5525583,0.6282477,0.6655139,0.638571,0.6471546,0.6584159,0.6467094,0.6534555,0.6705456,0.6424642,0.6766248,0.6632171,0.6460669,0.6385505,0.6379093,0.6440888
Morocco,686,Financial Markets Depth Index,FD_FMD_IX,Value,0.0044269,0.0046227,0.0047357,0.005724,0.005752,0.0068398,0.008614,0.0066559,0.0065988,0.0089561,0.0122916,0.0159882,0.0194122,0.0335009,0.049313,0.0752847,0.0636814,0.1038751,0.1230732,0.1246889,0.1093771,0.0934867,0.0810278,0.0990134,0.1491393,0.1647227,0.3115801,0.4339202,0.2850052,0.305482,0.2564325,0.1910387,0.1718611,0.1755936,0.2011482
Morocco,686,Financial Markets Access Index,FD_FMA_IX,Value,0.0393108,0.0410498,0.0420537,0.0508298,0.0510779,0.0607375,0.0764927,0.0591045,0.0585975,0.0795307,0.0894603,0.088348,0.1053905,0.1217272,0.1678309,0.1828458,0.181962,0.2380922,0.2578026,0.3489733,0.3665358,0.344646,0.3172564,0.3618307,0.3727844,0.4177058,0.4444958,0.5043753,0.5085872,0.5042205,0.5042205,0.5042205,0.5042205,0.5039614,0.5039614
Mozambique,688,Financial Development Index,FD_FD_IX,Value,0,0,0,0,0,0,0,0,0,0,0.0390774,0.0427215,0.0550733,0.0442671,0.046653,0.0450625,0.034624,0.0485059,0.064515,0.0460647,0.0575706,0.1151989,0.0909133,0.0861233,0.0883139,0.0898959,0.1014098,0.0990541,0.1116592,0.1183604,0.1209432,0.112313,0.117124,0.1281581,0.1333439
Mozambique,688,Financial Institutions Index,FD_FI_IX,Value,0,0,0,0,0,0,0,0,0,0,0.0692599,0.0765055,0.0982448,0.0786254,0.0835975,0.0806822,0.0623533,0.0909695,0.1179486,0.0821608,0.1040269,0.2021206,0.1560487,0.1475074,0.1464293,0.1559564,0.1814408,0.1774892,0.1881853,0.2004509,0.2029129,0.1981974,0.2105253,0.2200455,0.2348028
Mozambique,688,Financial Markets Index,FD_FM_IX,Value,0,0,0,0,0,0,0,0,0,0,0.0084381,0.0084381,0.0112581,0.0093913,0.0091631,0.0089161,0.0064898,0.0054752,0.0103273,0.0094302,0.0104414,0.0269306,0.0247152,0.0237324,0.0291661,0.0227845,0.0201934,0.0194611,0.0338279,0.0348862,0.0375598,0.0251158,0.0223535,0.0347726,0.0303263
Mozambique,688,Financial Institutions Depth Index,FD_FID_IX,Value,0,0,0,0,0,0,0,0,0,0,0.0166667,0.0343223,0.0391725,0.0353795,0.0525222,0.0511131,0.0432945,0.0477866,0.0499064,0.0551566,0.0575067,0.0529821,0.0889685,0.0613934,0.0504592,0.0554579,0.0592219,0.0563903,0.0684631,0.0863584,0.0992501,0.0978258,0.1025378,0.1183229,0.1269784
Mozambique,688,Financial Institutions Access Index,FD_FIA_IX,Value,0,0,0,0,0,0,0,0,0,0,0.0267136,0.0267136,0.035641,0.029731,0.0290086,0.0282267,0.0238869,0.0335093,0.0319323,0.032134,0.033187,0.0354855,0.0318142,0.032398,0.028389,0.0323545,0.0378943,0.043329,0.0478038,0.0541996,0.0639548,0.0703601,0.0757213,0.0797975,0.0899813
Mozambique,688,Financial Institutions Efficiency Index,FD_FIE_IX,Value,0,0,0,0,0,0,0,0,0,0,0.1918321,0.1918321,0.2517814,0.1934239,0.1868331,0.1793094,0.1295088,0.2146579,0.3148356,0.1725231,0.2490996,0.6195651,0.3976154,0.4070877,0.4261151,0.4478916,0.528822,0.509884,0.5243747,0.5327927,0.5069528,0.4814764,0.5119932,0.5170045,0.5430152
Mozambique,688,Financial Markets Access Index,FD_FMA_IX,Value,0,0,0,0,0,0,0,0,0,0,0.0078356,0.0078356,0.0104542,0.0087207,0.0085088,0.0082794,0.0060264,0.0050843,0.0050843,0.0046426,0.0051405,0.0051405,0.0047176,0.00453,0.0055672,0.0043491,0.0038545,0.0037147,0.006457,0.006659,0.0071693,0.004794,0.0042668,0.0066373,0.0066373
Niger,692,Financial Development Index,FD_FD_IX,Value,0.0684717,0.0694854,0.069202,0.0808136,0.0783173,0.0766227,0.077465,0.0692427,0.0677376,0.0617904,0.057841,0.0569873,0.0571857,0.0553651,0.0543027,0.052156,0.0517209,0.0537944,0.0554395,0.0552744,0.0543724,0.0663858,0.0548691,0.0584164,0.0618375,0.0707474,0.0647239,0.0696049,0.0851736,0.0892169,0.0991865,0.0985227,0.0951575,0.0901505,0.1062553
Niger,692,Financial Institutions Index,FD_FI_IX,Value,0.1256806,0.1275522,0.1270446,0.1485925,0.1439581,0.1409733,0.1423418,0.1268963,0.1241325,0.1131736,0.1058413,0.1043469,0.1046946,0.1015414,0.0997164,0.0954482,0.0947366,0.0993273,0.1020382,0.1018025,0.0996964,0.1231609,0.1002214,0.1066664,0.1127279,0.1292951,0.1174193,0.1257079,0.1555727,0.1632798,0.1811382,0.1791784,0.1726147,0.1624433,0.1955669
Niger,692,Financial Markets Index,FD_FM_IX,Value,0.0104623,0.0106063,0.0105504,0.01209,0.011761,0.0113764,0.0116826,0.0107797,0.0105508,0.0096848,0.0091646,0.0089615,0.0090083,0.0085417,0.0082541,0.0082541,0.0081005,0.0076327,0.0081926,0.0081001,0.0084128,0.0088346,0.0088753,0.0094836,0.0102243,0.0113726,0.0112718,0.0126883,0.0137789,0.0141111,0.0160754,0.0167152,0.016588,0.016804,0.0157017
Niger,692,Financial Institutions Depth Index,FD_FID_IX,Value,0.0750193,0.0769898,0.0757854,0.0777193,0.0765731,0.0695227,0.0793255,0.0756012,0.0723396,0.0611952,0.0553555,0.0518317,0.0526519,0.0452386,0.040958,0.0305574,0.0289125,0.0226374,0.0277952,0.0261508,0.0309565,0.0281221,0.0292245,0.0300001,0.0334697,0.0347153,0.038241,0.0427624,0.0445414,0.0499566,0.0494351,0.0516739,0.053978,0.0549111,0.0562842
Niger,692,Financial Institutions Access Index,FD_FIA_IX,Value,0.0059523,0.0060343,0.0060025,0.0068784,0.0066912,0.0064724,0.0066466,0.0061329,0.0060027,0.00551,0.005214,0.0050985,0.0051251,0.0048596,0.0046961,0.0046961,0.0046087,0.0043425,0.0046611,0.0046084,0.0047863,0.0050263,0.0050495,0.0053955,0.0058169,0.0072996,0.0068611,0.0095626,0.0116945,0.0114773,0.0135387,0.0168501,0.019141,0.0228831,0.0228831
Niger,692,Financial Institutions Efficiency Index,FD_FIE_IX,Value,0.3458285,0.3496782,0.3496782,0.42598,0.4106892,0.4106892,0.4004829,0.3492018,0.3440715,0.3209448,0.3029355,0.3029355,0.3029355,0.3029355,0.3029355,0.3029355,0.3029355,0.3301695,0.3318954,0.3336213,0.3180802,0.4098728,0.3222935,0.3446812,0.3613784,0.4191486,0.3699752,0.3898261,0.4955275,0.516394,0.5808055,0.5648546,0.5331693,0.4878187,0.6096731
Niger,692,Financial Markets Depth Index,FD_FMD_IX,Value,0.0284421,0.0288338,0.0286818,0.0328672,0.0319727,0.0309272,0.0317596,0.029305,0.0286828,0.0263286,0.0249143,0.0243622,0.0244893,0.0232209,0.0224392,0.0224392,0.0220216,0.0207498,0.022272,0.0220203,0.0228706,0.0240173,0.0241279,0.0257815,0.0277951,0.030917,0.0306429,0.0344936,0.0374584,0.0383617,0.0437016,0.0454409,0.0450951,0.0456822,0.0426857
Niger,692,Financial Markets Access Index,FD_FMA_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,692,Financial Markets Efficiency Index,FD_FME_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,694,Financial Institutions Index,FD_FI_IX,Value,0.2463359,0.2630892,0.2765458,0.236455,0.2721704,0.2740474,0.2918527,0.2429931,0.2289177,0.1468994,0.150343,0.1631675,0.1338278,0.1273321,0.1650725,0.1478709,0.1501734,0.1475188,0.1782617,0.200418,0.1656704,0.1733394,0.1718395,0.1778989,0.1823933,0.1814225,0.1775634,0.2195541,0.2490574,0.2061775,0.2028359,0.1994835,0.2167698,0.2182992,0.2314757
Nigeria,694,Financial Institutions Access Index,FD_FIA_IX,Value,0.056024,0.064797,0.0694899,0.0604818,0.0681991,0.0667749,0.0755279,0.058437,0.0551539,0.0397143,0.0395259,0.0417625,0.0395433,0.038849,0.0468565,0.0434462,0.043265,0.0449879,0.0516084,0.0601092,0.0500805,0.0576051,0.053998,0.0545585,0.0546086,0.0485901,0.0497141,0.0785122,0.1106194,0.1269825,0.1267498,0.1285436,0.1198521,0.12991,0.1409573
Nigeria,694,Financial Institutions Efficiency Index,FD_FIE_IX,Value,0.6967461,0.6917084,0.7048162,0.5800592,0.7143494,0.7316853,0.7274573,0.6434718,0.614498,0.3773082,0.3962286,0.4374145,0.3144675,0.2776881,0.3942829,0.3573292,0.3823254,0.3698821,0.4675801,0.5242013,0.4285164,0.4094323,0.4344261,0.4603707,0.4852351,0.4913353,0.4787214,0.5462606,0.5696467,0.3480501,0.4554645,0.4513877,0.5267645,0.5146748,0.5401664
Nigeria,694,Financial Markets Access Index,FD_FMA_IX,Value,0.000785,0.0009079,0.0009737,0.0008475,0.0009556,0.0009356,0.0010583,0.0008188,0.0007728,0.0007809,0.0008024,0.0009031,0.0009608,0.0013618,0.0012503,0.0012503,0.0012071,0.0013634,0.0014381,0.0013707,0.0015251,0.0020512,0.001884,0.0024245,0.0024148,0.0021107,0.0023224,0.0022299,0.0022299,0.0010613,0.0030961,0.0020175,0.0009789,0.0038175,0.0066807
Nigeria,694,Financial Markets Efficiency Index,FD_FME_IX,Value,0.0040114,0.0046395,0.0049755,0.0043305,0.0048831,0.0047811,0.0054079,0.0041841,0.0039491,0.0039903,0.009083,0.0054422,0.0088752,0.0087343,0.0094583,0.0058008,0.0252988,0.0359992,0.0481304,0.0488323,0.0719658,0.1011208,0.0838178,0.1107437,0.1366558,0.1125767,0.1340471,0.2766311,0.2879496,0.1081511,0.1232023,0.090521,0.0863697,0.0863697,0.0863697
Rwanda,714,Financial Development Index,FD_FD_IX,Value,0.0834647,0.0837368,0.0840328,0.0838347,0.0843665,0.0828981,0.0822106,0.0892729,0.0979448,0.0983814,0.0919352,0.0642269,0.0735133,0.0671002,0.0789116,0.1066537,0.0924536,0.0773067,0.0837317,0.083911,0.1019956,0.0723455,0.0711616,0.0715029,0.0692736,0.0569879,0.0778848,0.0685015,0.0792452,0.068217,0.0764167,0.0792385,0.0785622,0.08304,0.0880683
Rwanda,714,Financial Institutions Index,FD_FI_IX,Value,0.164633,0.1651491,0.1657116,0.1653357,0.1663479,0.1633952,0.1620319,0.1759139,0.1928333,0.1936894,0.1811668,0.1265183,0.1448112,0.1321011,0.1553802,0.2106211,0.1825242,0.1525205,0.1651506,0.1654574,0.2012198,0.1424139,0.139995,0.1407209,0.1362707,0.1118338,0.1532154,0.1344921,0.1557884,0.1338897,0.1500179,0.1554055,0.1543032,0.1632821,0.1727516
Rwanda,714,Financial Markets Index,FD_FM_IX,Value,0.0013208,0.0013456,0.0013717,0.0013538,0.0013989,0.0014319,0.0014282,0.0015882,0.0019115,0.0019234,0.0016289,0.0011847,0.0013559,0.001315,0.0015204,0.0014396,0.0013021,0.0011891,0.0013341,0.0013837,0.001579,0.0014313,0.0014963,0.001449,0.0014666,0.0014759,0.0016437,0.0017102,0.0017757,0.0017468,0.0019223,0.0021453,0.0019028,0.0018271,0.0023554
Rwanda,714,Financial Institutions Access Index,FD_FIA_IX,Value,0.0040037,0.004079,0.0041581,0.004104,0.0042406,0.0043406,0.0043293,0.0048145,0.0057943,0.0058305,0.0049378,0.0035913,0.0041103,0.0039863,0.0046089,0.004364,0.0039472,0.0036047,0.0040441,0.0041945,0.0047865,0.0043389,0.0045359,0.0043923,0.0044458,0.0094364,0.009007,0.0131149,0.0519147,0.0575477,0.0603073,0.0722163,0.0824447,0.0876281,0.07129
Rwanda,714,Financial Markets Depth Index,FD_FMD_IX,Value,0.0035905,0.0036581,0.003729,0.0036805,0.003803,0.0038927,0.0038826,0.0043177,0.0051964,0.0052289,0.0044283,0.0032207,0.0036862,0.003575,0.0041333,0.0039137,0.0035399,0.0032327,0.0036267,0.0037617,0.0042926,0.0038912,0.0040678,0.003939,0.003987,0.0040123,0.0044685,0.0046492,0.0048274,0.0047489,0.0052258,0.0058322,0.0051729,0.0049671,0.0064033
Rwanda,714,Financial Markets Access Index,FD_FMA_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rwanda,714,Financial Markets Efficiency Index,FD_FME_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,716,Financial Development Index,FD_FD_IX,Value,0,0,0,0,0,0,0,0,0,0.1415113,0.1415113,0.1443,0.1443,0.1443,0.1371119,0.1064878,0.1062026,0.0922872,0.0903512,0.0959944,0.0792862,0.074094,0.0740657,0.0786696,0.0875022,0.0934436,0.0965419,0.0986303,0.0946267,0.1009065,0.1087144,0.1138406,0.1230005,0.1175906,0.1199701
Sao Tome and Principe,716,Financial Institutions Index,FD_FI_IX,Value,0,0,0,0,0,0,0,0,0,0.2813684,0.2813684,0.2869132,0.2869132,0.2869132,0.2726211,0.2117307,0.2111636,0.1834956,0.1796462,0.1908667,0.1576455,0.1473219,0.1472655,0.1564195,0.1739815,0.1857948,0.1919552,0.1961077,0.1881473,0.2006334,0.216158,0.2263504,0.2445631,0.2338066,0.2385378
Sao Tome and Principe,716,Financial Markets Index,FD_FM_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,716,Financial Institutions Access Index,FD_FIA_IX,Value,0,0,0,0,0,0,0,0,0,0.273911,0.273911,0.273911,0.273911,0.273911,0.2833497,0.2536548,0.2294724,0.223728,0.2367172,0.2414821,0.2238312,0.214363,0.221654,0.244396,0.2669358,0.2820054,0.2873049,0.2940075,0.2858867,0.3011994,0.3176993,0.3232156,0.3582811,0.3492573,0.3574941
Sao Tome and Principe,716,Financial Institutions Efficiency Index,FD_FIE_IX,Value,0,0,0,0,0,0,0,0,0,0.6081135,0.6081135,0.6288646,0.6288646,0.6288646,0.5600467,0.3803988,0.4215727,0.3271599,0.2867518,0.3211925,0.225035,0.2012666,0.1848631,0.1700897,0.1806513,0.1718095,0.1762195,0.1668289,0.1660136,0.1671594,0.1811556,0.2132047,0.2331599,0.2249447,0.2393149
Sao Tome and Principe,716,Financial Markets Depth Index,FD_FMD_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,716,Financial Markets Access Index,FD_FMA_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,716,Financial Markets Efficiency Index,FD_FME_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seychelles,718,Financial Development Index,FD_FD_IX,Value,0.2829423,0.2781019,0.2722004,0.2663212,0.2319666,0.1940512,0.1676444,0.1555887,0.1549548,0.1724166,0.1658909,0.1692642,0.1682913,0.168228,0.1822913,0.1919152,0.1853683,0.1953521,0.1983278,0.2096394,0.2203776,0.2341998,0.269662,0.2797086,0.2713234,0.2630014,0.2628486,0.2593318,0.2753595,0.2670654,0.2694166,0.26885,0.2757621,0.2883196,0.2909832
Seychelles,718,Financial Institutions Index,FD_FI_IX,Value,0.541196,0.5320819,0.520954,0.5097308,0.4427965,0.3698418,0.3202015,0.2974585,0.2962624,0.3290536,0.316779,0.3230873,0.3212894,0.3215798,0.3494209,0.3673276,0.3533029,0.3719112,0.3774763,0.3991143,0.4200805,0.4470577,0.5169991,0.5365687,0.5202184,0.5040944,0.5038736,0.5033115,0.5351797,0.5186884,0.5233633,0.5222815,0.5367668,0.5639948,0.5693679
Seychelles,718,Financial Markets Index,FD_FM_IX,Value,0.021381,0.0208709,0.0202649,0.0197984,0.0184251,0.0159922,0.0131275,0.0119,0.0118357,0.0137642,0.0130636,0.0134624,0.013326,0.0129097,0.0130308,0.0142594,0.0152669,0.0165093,0.016861,0.017714,0.0180985,0.0186042,0.0191726,0.0195787,0.0192566,0.0188341,0.0187509,0.0123204,0.0123204,0.0123204,0.0123204,0.0122757,0.0115338,0.0092741,0.0091969
Seychelles,718,Financial Institutions Depth Index,FD_FID_IX,Value,0.1022467,0.0964906,0.0896524,0.0843877,0.0688903,0.0535686,0.0439728,0.0398611,0.0396457,0.0461053,0.0436986,0.0475736,0.045147,0.0456688,0.0556924,0.0683869,0.0756907,0.0823924,0.0864131,0.0911213,0.0990532,0.1091307,0.1216776,0.1574738,0.1517784,0.1491106,0.1388849,0.1351768,0.1385511,0.1080919,0.1302158,0.1196986,0.1190792,0.1191207,0.1240708
